"id","insert_time","accuracy","alt","alt_accuracy","heading","lat","lng","measurement_time","speed","trip_id"
27159,2023-08-29 07:22:15.776,4.720798698523479,9.288841071538627,3.396850994790301,95.94032287597656,53.60019576128908,10.024617362136453,2023-08-29 07:22:15.018,6.2846307339815315,14164
27158,2023-08-29 07:22:14.242,4.707956388732034,8.46270601078868,3.414627896943685,95.42765808105469,53.60021743700153,10.024507025013746,2023-08-29 07:22:14.018,6.967150130456456,14164
27157,2023-08-29 07:22:12.704,4.724344256281089,7.122144541703165,3.391918097615672,95.42765808105469,53.600212636846976,10.024373619694973,2023-08-29 07:22:13.018,6.461801631735837,14164
27156,2023-08-29 07:22:12.704,4.71645699121974,6.433362496085465,3.4028767951195764,94.2987289428711,53.600220521286225,10.024248482442436,2023-08-29 07:22:12.018,6.243450430536723,14164
27155,2023-08-29 07:22:11.167,4.708948307369301,6.101714343763888,3.4132598599158297,93.41893005371094,53.600221050844105,10.024135995153625,2023-08-29 07:22:11.018,6.830501477249679,14164
27154,2023-08-29 07:22:09.633,4.711777851416995,5.70916154794395,3.409352799533231,93.41893005371094,53.60024056357135,10.024018078522497,2023-08-29 07:22:10.018,6.99262165559566,14164
27153,2023-08-29 07:22:09.632,4.720105542577828,5.270250708796084,3.3978141061151215,92.00479888916016,53.600245102230446,10.023884173468941,2023-08-29 07:22:09.018,6.631368387445325,14164
27152,2023-08-29 07:22:08.096,4.76971981336671,4.862528922967613,3.3278085784440603,92.00479888916016,53.60024056364589,10.023725031380177,2023-08-29 07:22:08.018,5.470357995590299,14164
27151,2023-08-29 07:22:06.561,4.766042756017977,5.251669128425419,3.333072678565141,92.20808410644531,53.600246525709316,10.023605303964667,2023-08-29 07:22:07.018,5.067511364550095,14164
27150,2023-08-29 07:22:06.560,4.761569187010192,6.363670477643609,3.3394604219999287,92.20808410644531,53.60024711903582,10.023501558642073,2023-08-29 07:22:06.018,5.027914065848432,14164
27149,2023-08-29 07:22:05.024,4.761398254384976,6.675730519928038,3.3397041329927024,92.20808410644531,53.60024999802339,10.023412708870259,2023-08-29 07:22:05.018,5.4287007299751755,14164
27148,2023-08-29 07:22:03.485,4.755961708883371,7.33390093781054,3.3474415986576975,92.83311462402344,53.600255086339985,10.02330509510856,2023-08-29 07:22:04.018,6.2325863116822156,14164
27147,2023-08-29 07:22:03.484,4.752348962032095,7.698502347804606,3.3525686235871897,92.83311462402344,53.600261426759346,10.023177017050596,2023-08-29 07:22:03.018,6.575483849545251,14164
27146,2023-08-29 07:22:01.952,4.746738606808202,7.676782990805805,3.360507347325009,92.83311462402344,53.600269349889324,10.023036394096795,2023-08-29 07:22:02.018,6.229240024876007,14164
27145,2023-08-29 07:22:00.519,4.74040573381829,8.292351480573416,3.369434746596455,92.83311462402344,53.60027371673103,10.022925782558673,2023-08-29 07:22:01.018,6.278379306494097,14164
27144,2023-08-29 07:22:00.518,4.733582888055199,8.14026614651084,3.3790131806046317,92.83311462402344,53.60027784671482,10.022795731312213,2023-08-29 07:22:00.018,5.329903878010498,14164
27143,2023-08-29 07:21:58.981,4.722857391379373,8.676698114722967,3.393988080928108,92.83311462402344,53.60028042931891,10.02270718836505,2023-08-29 07:21:59.018,5.450439910726353,14164
27142,2023-08-29 07:21:57.446,4.713372417199006,8.950353872030973,3.4071479993649287,92.79471588134766,53.600280952043526,10.02260780690378,2023-08-29 07:21:58.018,5.873837919695659,14164
27141,2023-08-29 07:21:57.446,4.74128717865118,9.607384343631566,3.3681943118452606,92.79471588134766,53.600271630622615,10.022486645589705,2023-08-29 07:21:57.018,6.2046540581956116,14164
27140,2023-08-29 07:21:55.975,4.731839049799347,10.620110989548266,3.381454751964434,92.79471588134766,53.600273370291795,10.022387097579784,2023-08-29 07:21:56.018,6.89323502025626,14164
27139,2023-08-29 07:21:55.974,4.7187569734242025,11.434696751646698,3.399686700057712,92.79471588134766,53.60027669868083,10.022259915506899,2023-08-29 07:21:55.018,6.38523710989354,14164
27138,2023-08-29 07:21:54.476,4.704018099113346,11.68771557789296,3.420051279732937,92.78980255126953,53.600277543000125,10.022138718324952,2023-08-29 07:21:54.018,6.051566167578139,14164
27137,2023-08-29 07:21:52.531,4.7057470296201656,11.78197555243969,3.417672003866056,92.78980255126953,53.60029588089888,10.02202978895475,2023-08-29 07:21:53.018,6.236449168936758,14164
27136,2023-08-29 07:21:52.531,4.712290667306873,11.65670847799629,3.408643967856042,92.78980255126953,53.6002914179512,10.021921785826782,2023-08-29 07:21:52.018,7.206961577394438,14164
27135,2023-08-29 07:21:50.994,4.6985629320636075,10.947631881572306,3.4275418897843783,92.78980255126953,53.60029905704378,10.021765540370533,2023-08-29 07:21:51.018,6.915465737483324,14164
27134,2023-08-29 07:21:50.993,4.699584850932883,11.422805234789848,3.42614057821202,92.04060363769531,53.600291755043344,10.021631187552059,2023-08-29 07:21:50.018,7.267584888828478,14164
27133,2023-08-29 07:21:49.459,4.702633324869014,11.946571286767721,3.4219551201937515,91.6807632446289,53.600310161593704,10.021484171406449,2023-08-29 07:21:49.018,7.2950157556748385,14164
27132,2023-08-29 07:21:47.921,4.704717424551036,12.760106887668371,3.4190892044394956,91.6807632446289,53.600312184795726,10.021368251003326,2023-08-29 07:21:48.018,8.006295021587354,14164
27131,2023-08-29 07:21:47.921,4.711296243723912,12.558479799889028,3.410018289784057,90.5127182006836,53.60029756310426,10.021202982195737,2023-08-29 07:21:47.018,7.3629016734150605,14164
27130,2023-08-29 07:21:46.386,4.748125399269242,13.206276258453727,3.358547636345678,90.5127182006836,53.60030390014503,10.021054405797468,2023-08-29 07:21:46.018,7.5920145117400155,14164
27129,2023-08-29 07:21:46.386,4.74090660344342,13.25055358465761,3.368729969916764,90.1802978515625,53.600305534377924,10.020926275627588,2023-08-29 07:21:45.018,7.940486671194172,14164
27128,2023-08-29 07:21:44.850,4.735017540670741,13.053399503231049,3.3770025055260535,90.1802978515625,53.600310980650406,10.020803476609474,2023-08-29 07:21:44.018,7.920380312193759,14164
27127,2023-08-29 07:21:44.850,4.730477817908663,12.976014212705195,3.383358781900455,90.1802978515625,53.60031278702521,10.020668258218649,2023-08-29 07:21:43.018,7.762345420822205,14164
27126,2023-08-29 07:21:42.906,4.725477874616594,13.116093268617988,3.390338609829093,89.70987701416016,53.60031695363069,10.020534778028722,2023-08-29 07:21:42.018,7.746211801043636,14164
27125,2023-08-29 07:21:42.905,4.71648708601067,13.282039044424891,3.402835082733722,89.70987701416016,53.60031592692459,10.020393243959944,2023-08-29 07:21:41.018,7.442205042930787,14164
27124,2023-08-29 07:21:40.859,4.7589109240080605,13.417724874801934,3.343247500581669,89.43402862548828,53.60030931032885,10.020255357604078,2023-08-29 07:21:40.018,7.962849939051218,14164
